x,y,z,heading1,heading2,heading3
-0.01735233,0.2327361,-0.4383471,355.736,152.0344,267.7331,3.519997
-0.02780711,0.2301364,-0.439782,353.1104,152.3771,266.382,3.529997
-0.05394407,0.2191072,-0.4383471,346.1689,153.4419,262.9843,3.539997
-0.05830023,0.2218645,-0.4341269,345.277,152.9303,262.3513,3.549997
-0.06265639,0.2057146,-0.4418921,343.0604,155.0365,261.9298,3.559997
-0.09619883,0.1872014,-0.4444243,332.8023,157.1581,257.7863,3.569997
-0.106218,0.1685305,-0.4431582,327.7784,159.1785,256.5214,3.579997
-0.123904,0.1693183,-0.4486445,323.804,159.3235,254.5612,3.589997
-0.1204191,0.1484417,-0.4629935,320.9503,162.2235,255.4211,3.599997
-0.12887,0.1411151,-0.4577603,317.5969,162.8669,254.2769,3.609997
-0.1526546,0.102513,-0.4444243,303.8828,167.011,251.043,3.619997
-0.1548327,0.1021191,-0.4482225,303.4066,167.1653,250.9432,3.629997
-0.1513478,0.1031433,-0.4444243,304.2744,166.9339,251.1938,3.639997
-0.1618026,0.09108994,-0.4577603,299.3782,168.7457,250.5333,3.649997
-0.1432453,0.09818011,-0.4431582,304.4267,167.5081,252.0872,3.659997
-0.1596245,0.08581168,-0.4461124,298.2618,169.1119,250.3122,3.669997
-0.1637193,0.08833264,-0.4494886,298.3485,168.882,249.9866,3.679997
-0.1618026,0.09857402,-0.440626,301.3508,167.3898,249.8362,3.689997
-0.1574464,0.09857402,-0.4478005,302.0499,167.5855,250.6284,3.699997
-0.1587533,0.1070822,-0.4465344,304.0005,166.5147,250.4285,3.709997
-0.1543971,0.1013313,-0.4452683,303.277,167.1793,250.876,3.719997
-0.1478629,0.1173236,-0.4539621,308.4307,165.5093,251.9587,3.729997
-0.1496053,0.1241775,-0.4473785,309.6938,164.4871,251.5099,3.739997
-0.1526546,0.122208,-0.4266992,308.6791,164.0181,250.315,3.749997
-0.1482985,0.1348127,-0.4391912,312.2728,162.9358,251.3421,3.759997
-0.1354042,0.1405637,-0.4448463,316.0711,162.4644,253.0706,3.769997
-0.1393248,0.141509,-0.440204,315.4456,162.1794,252.4374,3.779997
-0.1336618,0.1568711,-0.4418921,319.5674,160.4552,253.1707,3.789997
-0.1266919,0.1667186,-0.4435802,322.7682,159.4014,254.06,3.799997
-0.1143204,0.1720756,-0.4332828,326.4015,158.3398,255.2195,3.809997
-0.106218,0.184838,-0.4341269,330.116,156.9372,256.2515,3.819997
-0.09663444,0.1860197,-0.4341269,332.5488,156.8053,257.4509,3.829997
-0.0803424,0.1986244,-0.4510079,337.977,156.2312,259.8993,3.839997
-0.07380816,0.1954732,-0.4490666,339.3141,156.4771,260.6664,3.849997
-0.03852326,0.2088658,-0.4418921,349.5498,154.7016,265.0177,3.859997
-0.04331504,0.2224947,-0.4370811,348.9835,153.0218,264.3404,3.869997
-0.005242202,0.2232825,-0.4391912,358.6551,153.0514,269.3162,3.879997
0.007216415,0.2281669,-0.4294846,1.811535,152.0202,270.9626,3.889997
0.01375065,0.2358873,-0.4279653,3.336186,151.1372,271.8403,3.899997
0.03527008,0.2327361,-0.4345489,8.617341,151.8273,274.6402,3.909997
0.06445635,0.2285608,-0.4320167,15.74897,152.1187,278.4859,3.919997
0.07621799,0.2423473,-0.4262772,17.45831,150.3809,280.1373,3.929997
0.1010481,0.2484921,-0.422479,22.12888,149.537,283.4513,3.939997
0.1110673,0.2347056,-0.4299066,25.32442,151.3679,284.4857,3.949997
0.1498371,0.2248581,-0.4203688,33.67801,151.8574,289.6182,3.959997
0.1698754,0.2232825,-0.422901,37.26421,152.1669,291.8849,3.969997
0.1949669,0.2047693,-0.4203688,43.59527,154.0284,294.8818,3.979997
0.191482,0.2043754,-0.4212129,43.13449,154.117,294.4464,3.989997
0.2241532,0.1917706,-0.4121815,49.4519,155.0494,298.5383,3.999997
0.2234562,0.1618342,-0.4117595,54.08672,158.5436,298.4881,4.009997
0.2526425,0.153326,-0.4109154,58.74688,159.5378,301.5844,4.019997
0.2487219,0.1287467,-0.4147137,62.63242,162.7532,300.9529,4.029997
0.2646655,0.1119666,-0.4060199,67.06923,164.5829,303.0984,4.039998
0.2759915,0.08006075,-0.4092273,73.82339,168.9305,303.9966,4.049998
0.2835712,0.06509257,-0.4100713,77.07195,170.9804,304.6645,4.059998
0.2738134,0.03555013,-0.4113374,82.60246,175.0604,303.6504,4.069998
0.2646655,0.01372812,-0.4186807,87.03075,178.122,302.2987,4.079998
0.2813931,-0.004154913,-0.4199468,90.84593,180.5669,303.8248,4.089999
0.2637942,-0.0311764,-0.4155577,96.7402,184.2905,302.4072,4.099999
0.2711997,-0.05536181,-0.4172458,101.5376,187.5581,303.0229,4.109999
0.2513356,-0.0683605,-0.4182586,105.2157,189.2824,301.0021,4.119999
0.2169219,-0.09341249,-0.4203688,113.298,192.5285,297.295,4.13
0.2130014,-0.09301859,-0.4195247,113.5911,192.5016,296.9178,4.14
0.1967094,-0.1245305,-0.4195247,122.3366,196.5329,295.1212,4.15
0.1927888,-0.1276817,-0.4311727,123.516,196.4954,294.0907,4.16
0.1644738,-0.1394987,-0.423745,130.303,198.2218,291.2134,4.170001
0.1485302,-0.1568303,-0.4288093,136.557,200.0892,289.105,4.180001
0.1243971,-0.1611631,-0.439782,142.3365,200.1259,285.7941,4.190001
0.1036618,-0.1510793,-0.4427362,145.5444,198.8417,283.1778,4.200001
0.09390399,-0.1682534,-0.4341269,150.8336,201.1847,282.2054,4.210001
0.06402073,-0.1873181,-0.4288093,161.1308,203.5973,278.4915,4.220002
0.004167101,-0.1788886,-0.4328608,178.6656,202.4539,270.5516,4.230002
-0.01604548,-0.1800703,-0.439782,185.092,202.2668,267.9105,4.240002
-0.02170849,-0.1632902,-0.435393,187.5727,200.5581,267.1456,4.250002
-0.04679996,-0.1542305,-0.4258552,196.88,199.9087,263.7286,4.260003
-0.06178515,-0.158012,-0.4283873,201.3563,200.2467,261.793,4.270003
-0.08208486,-0.140444,-0.4328608,210.3049,197.9759,259.2623,4.280003
-0.09140703,-0.140838,-0.4418921,212.9845,197.6779,258.313,4.290003
-0.1169341,-0.1131074,-0.4427362,225.953,194.331,255.2051,4.300004
-0.1234684,-0.1101138,-0.4461124,228.2722,193.8652,254.5298,4.310004
-0.1319193,-0.09987244,-0.4410481,232.8717,192.7591,253.3479,4.320004
-0.1340974,-0.08474669,-0.4634155,237.708,190.3634,253.8613,4.330004
-0.1491697,-0.0577252,-0.4499106,248.8447,187.3113,251.6569,4.340004
-0.1539615,-0.04708993,-0.4505859,252.9935,185.9662,251.1351,4.350005
-0.138018,-0.04512044,-0.4494886,251.8965,185.7323,252.9306,4.360005
-0.1680754,-0.0128207,-0.4560722,265.638,181.6102,249.7697,4.370005
-0.1632837,0.01412201,-0.453118,274.9431,178.2149,250.1831,4.380005
-0.1676398,0.02790849,-0.4469564,279.4518,176.427,249.4405,4.390006
-0.1715604,0.03933157,-0.4490666,282.9124,174.9945,249.0913,4.400006
-0.1724316,0.06588037,-0.4573383,290.9102,171.8028,249.3419,4.410006
-0.1574464,0.08147879,-0.4543841,297.3616,169.8339,250.8885,4.420006
-0.1349686,0.09408358,-0.4461124,304.8795,168.091,253.1671,4.430007
-0.138018,0.09684086,-0.452274,305.0556,167.9143,253.0297,4.440007
-0.1393248,0.1210263,-0.4444243,310.9796,164.7665,252.5941,4.450007
-0.1461204,0.1366247,-0.4387691,313.0765,162.7044,251.5811,4.460007
-0.1482985,0.145448,-0.4478005,314.444,162.0059,251.6766,4.470007
-0.1301769,0.1521443,-0.4473785,319.4492,161.2179,253.7762,4.480008
-0.1234684,0.1602586,-0.4510079,322.3882,160.4381,254.6898,4.490008
-0.106915,0.1671125,-0.45354,327.3898,159.773,256.7356,4.500008
-0.1121424,0.1639613,-0.4556502,325.6296,160.2092,256.1735,4.510008
-0.1095287,0.1675064,-0.4552282,326.8202,159.7983,256.4717,4.520009
-0.1086574,0.1738088,-0.4473785,327.9882,158.7686,256.3486,4.530009
-0.1066536,0.1606525,-0.4518519,326.4207,160.4275,256.7192,4.540009
-0.1293056,0.1667186,-0.4617274,322.2031,160.1466,254.3552,4.550009
-0.1310481,0.1627796,-0.4482225,321.1637,160.0406,253.7025,4.560009
-0.123904,0.1529321,-0.453118,320.986,161.3499,254.7065,4.57001
-0.1354042,0.1362308,-0.4482225,315.1743,163.0941,253.1909,4.58001
-0.1319193,0.1344188,-0.4539621,315.5377,163.5059,253.7964,4.59001
-0.1393248,0.1259894,-0.4638375,312.1226,164.8037,253.2811,4.60001
-0.1478629,0.1165358,-0.4586044,308.2429,165.7423,252.1297,4.610011
-0.1509122,0.1017252,-0.4638375,303.9827,167.6302,251.9774,4.620011
-0.1456848,0.08502389,-0.4613053,300.2685,169.5569,252.4734,4.630011
-0.1637193,0.08715094,-0.4539621,298.0272,169.1327,250.1684,4.640011
-0.1587533,0.08384218,-0.4556502,297.8398,169.5739,250.7911,4.650012
-0.1500409,0.06257163,-0.45354,292.6376,172.1449,251.6947,4.660012
-0.1650261,0.03555013,-0.4613053,282.157,175.5932,250.316,4.670012
-0.1676398,0.01609151,-0.4701679,275.4829,178.0398,250.3762,4.680012
-0.1543971,0.009237662,-0.4473785,273.424,178.8171,250.9597,4.690012
-0.1452492,-0.01400239,-0.4602925,264.4936,181.7424,252.4865,4.700013
-0.146556,-0.0124268,-0.4556502,265.1534,181.5622,252.1701,4.710013
-0.1358399,-0.04433264,-0.4548061,251.9254,185.5674,253.3704,4.720013
-0.1504766,-0.04708993,-0.4646816,252.6231,185.7865,252.0566,4.730013
-0.1397604,-0.06071884,-0.452696,246.5175,187.6393,252.843,4.740014
-0.1319193,-0.08120161,-0.4552282,238.386,190.1138,253.8391,4.750014
-0.1164985,-0.09711514,-0.4552282,230.1848,192.0426,255.6454,4.760014
-0.08922896,-0.1097199,-0.4556502,219.1195,193.539,258.9201,4.770014
-0.08879334,-0.1158647,-0.4560722,217.4649,194.2544,258.9828,4.780015
-0.06657693,-0.1280756,-0.4478005,207.4666,195.9611,261.5435,4.790015
-0.03895888,-0.1313844,-0.4423141,196.5165,196.5435,264.9664,4.800015
-0.02650026,-0.1489523,-0.4501638,190.088,198.3086,266.631,4.810015
-0.00872713,-0.1530488,-0.4461124,183.2636,198.9357,268.8793,4.820015
0.05879334,-0.1702229,-0.440204,160.9456,201.141,277.6074,4.830016
0.08780537,-0.1717984,-0.4469564,152.9286,201.0255,281.1143,4.840016
0.1006125,-0.1599815,-0.4427362,147.8342,199.8672,282.8031,4.850016
0.1300601,-0.1599815,-0.4332828,140.8899,200.2657,286.7084,4.860016
0.1450453,-0.1632902,-0.4324388,138.3864,200.6867,288.5421,4.870017
0.1755384,-0.140444,-0.4262772,128.6624,198.2353,292.3816,4.880017
0.1967094,-0.1288634,-0.4245891,123.2286,196.8831,294.858,4.890017
0.1993231,-0.1215369,-0.4117595,121.3727,196.4447,295.8305,4.900017
0.2121302,-0.1097199,-0.4172458,117.3493,194.7331,296.949,4.910017
0.2234562,-0.08844936,-0.4142916,111.5948,192.0515,298.3411,4.920018
0.2556918,-0.08805546,-0.407708,109.0027,192.1874,302.0937,4.930018
0.2659723,-0.05693741,-0.4005336,102.0831,188.0906,303.5859,4.940018
0.2777339,-0.03290956,-0.4026437,96.75764,184.6726,304.597,4.950018
0.2857493,-0.01518409,-0.4180898,93.0417,182.0799,304.3512,4.960019
0.2857493,0.01987295,-0.4172458,86.02167,177.2731,304.4052,4.970019
0.2822643,0.03279284,-0.4212129,83.37321,175.5483,303.8269,4.980019
0.2831356,0.06863767,-0.4216349,76.37325,170.754,303.8821,4.990019
0.2982079,0.07517641,-0.4207908,75.85089,169.8707,305.3246,5.00002
0.284878,0.09857402,-0.4207908,70.91326,166.8157,304.0983,5.01002
0.2738134,0.1165358,-0.422479,66.94524,164.5791,302.9477,5.02002
0.2491575,0.1446602,-0.4151357,59.86065,160.7883,300.9715,5.03002
0.2393997,0.1659308,-0.406864,55.2737,157.8129,300.4727,5.04002
0.2328655,0.1838926,-0.4100713,51.70204,155.8466,299.5908,5.050021
0.213437,0.194134,-0.4180898,47.71157,155.0929,297.0446,5.060021
0.1901751,0.208078,-0.4134476,42.42608,153.285,294.7012,5.070021
0.1698754,0.225252,-0.4130255,37.02203,151.3932,292.3571,5.080021
0.1636025,0.237069,-0.4176678,34.60976,150.4207,291.3905,5.090022
0.1093248,0.2461287,-0.4180898,23.94971,149.5147,284.654,5.100022
0.09172591,0.2518008,-0.4328608,20.01565,149.8129,281.9644,5.110022
0.05164924,0.2435289,-0.4324388,11.97424,150.6138,276.811,5.120022
0.02350845,0.2441592,-0.4370811,5.499673,150.8117,273.0787,5.130023
0.02028489,0.2407717,-0.4370811,4.815768,151.1513,272.6572,5.140023
-0.01648109,0.2384083,-0.4452683,356.0454,151.8342,267.8802,5.150023
-0.02737149,0.2378568,-0.4290625,353.4355,150.9976,266.3499,5.160023
-0.05176599,0.2272215,-0.4423141,347.1658,152.8099,263.3248,5.170023
-0.06657693,0.2118594,-0.4465344,342.5547,154.6179,261.5198,5.180024
-0.08295609,0.1958671,-0.4423141,337.0458,156.1151,259.3776,5.190024
-0.100555,0.17696,-0.43936,330.3932,158.062,257.1089,5.200024
-0.1077862,0.1685305,-0.440626,327.3984,159.0692,256.2542,5.210024
-0.1297413,0.1614403,-0.4435802,321.213,160.0011,253.6965,5.220025
-0.1266919,0.1598647,-0.4539621,321.6034,160.6001,254.4066,5.230025
-0.1565752,0.134025,-0.453118,310.5628,163.5226,250.9374,5.240025
-0.1415029,0.1291406,-0.4423141,312.3847,163.724,252.2598,5.250025
-0.1452492,0.1198446,-0.4564942,309.5259,165.2899,252.3498,5.260026
-0.1680754,0.09975571,-0.4452683,300.6899,167.3723,249.32,5.270026
-0.1419385,0.09684086,-0.4514299,304.3047,167.8924,252.5458,5.280026
-0.1517834,0.08990824,-0.4465344,300.6402,168.6159,251.2264,5.290026
-0.155704,0.08951434,-0.440626,299.8946,168.5165,250.5381,5.300026
-0.1680754,0.09187773,-0.4414701,298.663,168.2435,249.1573,5.310027
-0.1650261,0.08659948,-0.4418921,297.6888,168.912,249.5217,5.320027
-0.1698179,0.08384218,-0.440626,296.2764,169.2266,248.9233,5.330027
-0.1645905,0.07769735,-0.4638375,295.2703,170.4907,250.463,5.340027
-0.1680754,0.08793874,-0.4586044,297.619,169.1451,249.8725,5.350028
-0.1676398,0.08715094,-0.4499106,297.4686,169.0372,249.5643,5.360028
-0.1561396,0.07612176,-0.440626,295.9904,170.1984,250.4878,5.370028
-0.1672042,0.09526526,-0.4440022,299.6725,167.8902,249.3644,5.380028
-0.1685111,0.09762866,-0.4431582,300.0863,167.5761,249.1807,5.390028
-0.1543971,0.09896791,-0.4539621,302.6597,167.7014,251.2163,5.400029
-0.1628481,0.1031433,-0.4505859,302.349,167.1066,250.1294,5.410029
-0.1482985,0.1271711,-0.4501638,310.6142,164.225,251.7664,5.420029
-0.1279988,0.1374125,-0.440626,317.0313,162.6795,253.8018,5.430029
-0.1415029,0.1594708,-0.4514299,318.4165,160.5439,252.5962,5.44003
-0.1221615,0.1732573,-0.4448463,324.8128,158.7202,254.6443,5.45003
-0.1217259,0.1815292,-0.4337049,326.1559,157.288,254.3224,5.46003
-0.1018618,0.1925584,-0.4337049,332.1215,156.0595,256.7828,5.47003
-0.0957632,0.2047693,-0.4435802,334.9362,155.2206,257.8176,5.480031
-0.06047831,0.2146168,-0.4245891,344.2623,153.1848,261.8933,5.490031
-0.05159174,0.2305303,-0.4349709,347.3853,152.0768,263.2358,5.500031
-0.03503833,0.2321059,-0.4241671,351.4155,151.3123,265.2778,5.510031
-0.02345095,0.2301364,-0.4258552,354.1816,151.6128,266.848,5.520031
0.005909567,0.2490435,-0.4315947,1.359319,150.0137,270.7845,5.530032
0.027429,0.2654297,-0.4307507,5.899893,148.3585,273.6435,5.540032
0.04729308,0.2591274,-0.4328608,10.34316,149.0936,276.2352,5.550032
0.07691497,0.2525886,-0.4258552,16.93585,149.3264,280.238,5.560032
0.08519167,0.2502253,-0.4142916,18.80165,148.8687,281.6199,5.570033
0.1115029,0.2445531,-0.4186807,24.5104,149.7106,284.9128,5.580033
0.1463522,0.2335239,-0.4294846,32.07585,151.4657,288.8172,5.590033
0.1514053,0.2327361,-0.4186807,33.04581,150.9312,289.8813,5.600033
0.1868644,0.2183194,-0.4176678,40.56096,152.4035,294.1037,5.610034
0.1768453,0.2114655,-0.4220569,39.9052,153.3875,292.7341,5.620034
0.2138726,0.1787719,-0.407286,50.10841,156.3017,297.7047,5.630034
0.2230206,0.1712878,-0.4138696,52.47443,157.5168,298.3188,5.640034
0.2448014,0.1568711,-0.4195247,57.34785,159.4979,300.2644,5.650034
0.2487219,0.1328433,-0.4079612,61.89316,161.9633,301.3694,5.660035
0.2651011,0.1248077,-0.4088053,64.78927,163.0226,302.9625,5.670035
0.2620518,0.09526526,-0.407286,70.02197,166.835,302.7576,5.680035
0.2787794,0.0736008,-0.4186807,75.21073,170.0297,303.6577,5.690035
0.2827,0.0568207,-0.4180898,78.63537,172.2606,304.0654,5.700036
0.2818287,0.04090717,-0.4100713,81.74125,174.3032,304.4995,5.710036
0.2800863,0.01215252,-0.4191027,87.51558,178.3391,303.7548,5.720036
0.2664079,-0.003761012,-0.4172458,90.80882,180.5164,302.5579,5.730036
0.2720709,-0.02503157,-0.4271212,95.25663,183.354,302.4966,5.740036
0.2659723,-0.05362866,-0.4151357,101.3998,187.3609,302.6472,5.750037
0.2456726,-0.06387004,-0.4299066,104.5732,188.4505,299.7461,5.760037
0.231123,-0.09144299,-0.4130255,111.586,192.4838,299.2307,5.770037
0.2225849,-0.1052295,-0.4262772,115.303,193.8666,297.5718,5.780037
0.2073384,-0.1135013,-0.4283873,118.6972,194.8396,295.8269,5.790038
0.1755384,-0.13296,-0.4290625,127.1418,197.2174,292.2505,5.800038
0.1644738,-0.1305966,-0.4299066,128.4505,196.8977,290.9359,5.810038
0.147659,-0.1400502,-0.4303286,133.4851,198.0275,288.9387,5.820038
0.1509697,-0.1510793,-0.4266992,135.0208,199.4973,289.4842,5.830039
0.1243971,-0.1603754,-0.4216349,142.2006,200.8251,286.4379,5.840039
0.104533,-0.1591937,-0.4250111,146.7095,200.5341,283.8178,5.850039
0.07691497,-0.1636841,-0.4332828,154.8312,200.6954,280.0661,5.860039
0.05164924,-0.1670717,-0.435393,162.8213,200.9931,276.7652,5.870039
0.05252047,-0.1670717,-0.4383471,162.549,200.8639,276.8323,5.88004
0.033092,-0.1774706,-0.4387691,169.4377,202.022,274.3131,5.89004
-0.004370971,-0.1739255,-0.4383471,181.4396,201.642,269.4287,5.90004
-0.001321658,-0.1706167,-0.4349709,180.4438,201.4175,269.8259,5.91004
-0.03895888,-0.1652597,-0.4423141,193.2649,200.487,264.9664,5.920041
-0.0476712,-0.1660475,-0.4440022,196.0184,200.5047,263.8718,5.930041
-0.057429,-0.158012,-0.440204,199.9735,199.7457,262.5672,5.940041
-0.05699338,-0.1458011,-0.453118,201.3504,197.8368,262.831,5.950041
-0.07816432,-0.1367414,-0.4499106,209.7532,196.9056,260.1442,5.960042
-0.09619883,-0.1268939,-0.440204,217.1659,196.0802,257.6728,5.970042
-0.1225971,-0.1154708,-0.4490666,226.7146,194.4204,254.7301,5.980042
-0.1221615,-0.1044417,-0.4501638,229.4713,193.062,254.8172,5.990042
-0.1432453,-0.0851406,-0.4617274,239.2741,190.4478,252.7641,6.000042
-0.1384536,-0.0683605,-0.4444243,243.7225,188.7446,252.6964,6.010043
-0.1535259,-0.05362866,-0.4465344,250.745,186.8484,251.0262,6.020043
-0.1676398,-0.03866048,-0.452274,257.0137,184.8858,249.6623,6.030043
-0.1746097,0.0007294379,-0.4482225,270.2393,179.9068,248.7161,6.040043
-0.1728672,0.01987295,-0.4552282,276.558,177.5003,249.2064,6.050044
-0.1645905,0.03814987,-0.4482225,283.05,175.1351,249.8364,6.060044
-0.1702535,0.03972547,-0.453118,283.1339,174.9896,249.4069,6.070044
-0.1680754,0.05981433,-0.4629935,289.5895,172.6387,250.0482,6.080044
-0.1715604,0.07084351,-0.4608833,292.4375,171.2613,249.5826,6.090044
-0.1596245,0.08715094,-0.4423141,298.6334,168.8535,250.1563,6.100045
-0.1624125,0.1047188,-0.452696,302.8127,166.9753,250.2637,6.110045
-0.1517834,0.1115727,-0.4494886,306.3188,166.0597,251.3412,6.120045
-0.1461204,0.127565,-0.4548061,311.1214,164.3321,252.1888,6.130045
-0.1482985,0.1320555,-0.452696,311.6841,163.7375,251.8618,6.140046
-0.1301769,0.1370186,-0.4427362,316.4668,162.8037,253.6152,6.150046
-0.1258207,0.1430846,-0.4414701,318.6734,162.042,254.0923,6.160046
-0.1306125,0.1438724,-0.453118,317.7657,162.3845,253.9202,6.170046
-0.1340974,0.1291406,-0.4556502,313.9213,164.1762,253.6009,6.180047
-0.1297413,0.14726,-0.4590264,318.6188,162.2133,254.2174,6.190047
-0.1243396,0.1529321,-0.4490666,320.8876,161.1934,254.5234,6.200047
-0.132355,0.1578952,-0.4478005,320.0287,160.5772,253.5341,6.210047
-0.146556,0.151199,-0.4505859,315.8933,161.4503,251.9825,6.220047
-0.134533,0.1362308,-0.440626,315.3593,162.8197,253.0214,6.230048
-0.1301769,0.1385942,-0.4518519,316.7938,162.9479,253.9285,6.240048
-0.132355,0.1344188,-0.4514299,315.4433,163.4184,253.6594,6.250048
-0.1327906,0.1241775,-0.453118,313.0803,164.6743,253.6663,6.260048
-0.1632837,0.1194507,-0.4590264,306.1874,165.4136,250.4186,6.270049
-0.157882,0.1185053,-0.4505859,306.8917,165.2647,250.6899,6.280049
-0.1574464,0.09447747,-0.4556502,300.9663,168.2859,250.9378,6.290049
-0.1672042,0.08344829,-0.4543841,296.5229,169.5935,249.7974,6.300049
-0.1733028,0.06548648,-0.4581823,290.7002,171.866,249.2814,6.31005
-0.1619768,0.04208886,-0.4440022,284.5659,174.5849,249.9575,6.32005
-0.1780946,0.03751963,-0.4478005,281.8967,175.2106,248.3118,6.33005
-0.1600601,0.02491486,-0.452696,278.8476,176.8498,250.5279,6.34005
-0.1587533,-0.002973214,-0.4613053,268.9271,180.3693,251.0097,6.35005
-0.1750453,-0.0120329,-0.4505859,266.0676,181.5297,248.7697,6.360051
-0.1672042,-0.02723741,-0.4501638,260.7479,183.4625,249.6235,6.370051
-0.1491697,-0.04275703,-0.4543841,254.0059,185.3757,251.8255,6.380051
-0.1517834,-0.06150664,-0.4556502,247.9409,187.6877,251.5764,6.390051
-0.1393248,-0.0827772,-0.43936,239.2841,190.6697,252.4057,6.400052
-0.1406317,-0.09041885,-0.4391912,237.2611,191.6333,252.2446,6.410052
-0.1134492,-0.1101138,-0.4478005,225.8548,193.8149,255.7834,6.420052
-0.09271389,-0.1158647,-0.4473785,218.6665,194.5198,258.2919,6.430052
-0.08121363,-0.1333539,-0.4501638,211.3418,196.5011,259.7733,6.440053
-0.06178515,-0.1359536,-0.4418921,204.4398,197.1012,262.0405,6.450053
-0.0367808,-0.1485584,-0.4552282,193.9059,198.0735,265.3807,6.460053
-0.02867834,-0.1644719,-0.4423141,189.891,200.3974,266.2903,6.470053
0.000856421,-0.169435,-0.4391912,179.7104,201.0961,270.1117,6.480053
-0.006113433,-0.1668353,-0.4383471,182.0986,200.8369,269.201,6.490054
0.0383194,-0.1717984,-0.436659,167.4261,201.4766,275.0152,6.500054
0.05121362,-0.1670717,-0.4307507,162.9578,201.1994,276.7803,6.510054
0.06968374,-0.1841669,-0.4418921,159.2747,202.6248,278.9614,6.520054
0.1032262,-0.183773,-0.4307507,150.6769,203.1048,283.4764,6.530055
0.1067111,-0.1678594,-0.4370811,147.5552,201.0091,283.7201,6.540055
0.1398179,-0.144777,-0.4311727,135.9983,198.5608,287.9665,6.550055
0.1480946,-0.146195,-0.4275433,134.6302,198.8777,289.1053,6.560055
0.1742316,-0.1428075,-0.4266992,129.3395,198.5043,292.2114,6.570055
0.1871258,-0.1309905,-0.4216349,124.9925,197.2586,293.9321,6.580056
0.2191,-0.1105077,-0.4182586,116.7651,194.7999,297.6473,6.590056
0.2319942,-0.09538198,-0.422479,112.3495,192.7222,298.7723,6.600056
0.2376573,-0.09829683,-0.4182586,112.4704,193.2253,299.6055,6.610056
0.2535137,-0.0675727,-0.4258552,104.9249,189.0163,300.7656,6.620057
0.247415,-0.04929577,-0.4212129,101.2682,186.6751,300.4294,6.630057
0.2781696,0.008843764,-0.4241671,88.17902,178.8056,303.257,6.640057
0.2813931,0.03436844,-0.4172458,83.03657,175.2912,303.996,6.650057
0.2892342,0.04208886,-0.4216349,81.72054,174.2994,304.4495,6.660058
0.2772983,0.0736008,-0.407286,75.13523,169.7566,304.2488,6.670058
0.2733778,0.08187269,-0.4182586,73.3278,168.9246,303.169,6.680058
0.2637942,0.09487137,-0.4216349,70.2193,167.3192,302.032,6.690058
0.274249,0.1149602,-0.4262772,67.25745,164.9073,302.7556,6.700058
0.2407066,0.1299284,-0.4241671,61.64075,162.9694,299.5741,6.710059
0.2517712,0.1500173,-0.4176678,59.2115,160.2428,301.0817,6.720059
0.2398353,0.1675064,-0.4121815,55.06868,157.8837,300.1938,6.730059
0.2095165,0.1834987,-0.4134476,48.78748,156.0671,296.8738,6.740059
0.2121302,0.1950793,-0.4172458,47.39771,154.942,296.949,6.75006
0.1803302,0.2154045,-0.4207908,39.93505,152.8919,293.1976,6.76006
0.1733603,0.2130411,-0.4159797,39.13667,152.881,292.624,6.77006
0.1535834,0.2301364,-0.4151357,33.71748,150.9976,290.3024,6.78006
0.1093248,0.2354934,-0.4337049,24.90248,151.4989,284.1479,6.790061
0.1152492,0.2399838,-0.4271212,25.65205,150.67,285.1004,6.800061
0.08780537,0.2457348,-0.4299066,19.6627,150.2477,281.5435,6.810061
0.05426293,0.2484921,-0.4427362,12.31825,150.696,276.9875,6.820061
0.05774786,0.2575518,-0.4324388,12.63775,149.2228,277.6063,6.830061
0.02786461,0.2529825,-0.4370811,6.285473,149.9377,273.6478,6.840062
0.01984928,0.2384083,-0.4410481,4.759327,151.6066,272.5768,6.850062
-0.003064123,0.2281669,-0.4290625,359.2306,151.9968,269.5909,6.860062
-0.01735233,0.2350995,-0.4315947,355.7787,151.4218,267.6977,6.870062
-0.03765203,0.2264337,-0.4548061,350.5591,153.5327,265.2675,6.880063
-0.057429,0.2167438,-0.440204,345.1598,153.7857,262.5672,6.890063
-0.05699338,0.2100475,-0.4501638,344.8191,154.9861,262.7844,6.900063
-0.06701255,0.2108353,-0.4387691,342.3675,154.335,261.3164,6.910063
-0.08879334,0.190195,-0.4303286,334.9743,156.1557,258.3413,6.920063
-0.08513417,0.1868075,-0.4307507,335.4997,156.5546,258.8201,6.930064
-0.100555,0.1875953,-0.4478005,331.8078,157.2699,257.344,6.940064
-0.106915,0.1749905,-0.4328608,328.5761,157.9882,256.1259,6.950064
-0.1066536,0.1631735,-0.4414701,326.8305,159.715,256.4183,6.960064
-0.1147561,0.1586831,-0.4494886,324.1264,160.5554,255.6781,6.970065
-0.1271275,0.165143,-0.4435802,322.4108,159.5799,254.008,6.980065
-0.138018,0.1468661,-0.4501638,316.779,161.9311,252.9547,6.990065
-0.1340974,0.1430846,-0.4482225,316.8571,162.2955,253.3441,7.000065
-0.1253851,0.141509,-0.440204,318.4572,162.1794,254.1013,7.010066
-0.1432453,0.1397759,-0.4486445,314.2977,162.6955,252.2925,7.020066
-0.1327906,0.1316615,-0.4387691,314.7554,163.2971,253.1619,7.030066
-0.1604957,0.139382,-0.4444243,310.9726,162.5873,250.1437,7.040066
-0.132355,0.1419029,-0.4456903,316.9939,162.3391,253.4604,7.050066
-0.1474272,0.1446602,-0.4423141,314.4572,161.8895,251.5663,7.060067
